ENSEMBL,Gene,TA003_ntCtrl_O2,TA003_ntCtrl_RA,TA012_ntCtrl_O2,TA012_ntCtrl_RA,TA020_ntCtrl_O2,TA020_ntCtrl_RA,TA034_ntCtrl_O2,TA034_ntCtrl_RA,TA039_ntCtrl_O2,TA039_ntCtrl_RA
ENSG00000276966.3,H4C5,13.72971675,9.709675683,14.95859039,11.43210345,14.23633206,14.14601094,8.146509961,9.152441454,26.82873036,10.1169989
ENSG00000273802.3,H2BC8,129.0593375,78.24856285,106.5799566,94.88645861,124.5679055,100.1102312,80.78622378,55.61868268,103.4822457,167.6531247
ENSG00000277075.3,H2AC8,37.75672107,49.11953581,16.82841419,18.29136551,59.31805024,54.40773437,17.65077158,23.23312061,44.7145506,46.24913784
ENSG00000274750.3,H3C6,267.0429908,128.5104134,183.2427323,268.654431,189.8177608,142.548264,300.7419927,245.0038174,173.7479681,423.4686683
ENSG00000275713.3,H2BC9,22.65403264,14.85009222,5.609471398,13.71852414,17.79541507,34.82095,7.467634131,19.71295082,25.55117177,27.46042559
ENSG00000158406.6,H4C8,240.956529,112.5180064,373.9647599,392.1211482,166.0905407,97.93392186,102.5102503,88.00424475,223.572753,411.9063839
ENSG00000186470.14,BTN3A2,902.0423907,1132.605111,854.5094763,856.2645481,963.3251359,887.9342249,797.6791004,749.0921313,1057.818511,583.8953652
ENSG00000124508.17,BTN2A2,347.3618338,543.1706808,469.3257736,386.4050965,166.0905407,238.3058765,229.4600306,294.2861944,343.6632603,343.9779627
ENSG00000026950.17,BTN3A1,683.0534085,631.7000768,620.7815014,488.1508172,780.6255411,549.5181171,676.1603268,471.7027519,633.66906,435.0309528
ENSG00000291104.1,BTN2A3P,32.26483437,21.70398094,37.39647599,28.58025862,26.0999421,28.29202187,17.65077158,18.30488291,14.05314447,24.56985448
ENSG00000111801.16,BTN3A3,678.9344934,820.7531739,701.1839248,612.7607447,600.2986684,587.6035312,462.3144403,474.5188877,706.4898995,487.0612329
ENSG00000112763.17,BTN2A1,734.5398463,857.307247,944.2610187,1068.901672,733.1711009,687.7137624,750.1577923,744.1638936,737.1513056,836.8203378
ENSG00000228223.3,HCG11,170.2484877,202.1897172,276.7339223,329.2445793,150.6678476,177.369214,228.1022789,240.7796136,268.2873036,170.5436958
ENSG00000182952.5,HMGN4,814.8586893,836.1744235,936.7817235,930.5732205,645.3803866,628.9534093,771.8818188,920.8764171,720.543044,865.7260489
ENSG00000146109.5,ABT1,547.8156984,610.5672532,564.6867874,543.0249137,755.71196,866.1711311,756.2676747,821.607629,595.3423023,591.121793
ENSG00000181315.11,ZNF322,250.5673307,308.4249923,280.4735699,254.9359069,339.2992474,232.8651031,263.4038221,287.2458549,296.3935926,274.6042559
ENSG00000224843.8,LINC00240,19.90808929,42.26564709,7.479295197,22.86420689,23.7272201,14.14601094,11.54088911,19.00891687,43.43699201,15.89814113
ENSG00000287966.3,LARRPM,39.81617858,28.55786965,44.87577118,17.14815517,37.96355215,45.70249687,31.22828818,34.49766394,31.93896472,41.91328117
ENSG00000124635.9,H2BC11,70.02155544,78.24856285,28.04735699,70.87904137,53.38624521,54.40773437,50.23681143,49.28237706,74.09839814,98.27941791
ENSG00000196787.4,H2AC11,43.93509361,40.55217491,13.0887666,22.86420689,58.13168923,75.08267343,50.23681143,38.72186769,57.49013649,26.01514003
ENSG00000290032.1,lncRNA*4029,235.4646423,86.81592375,110.3196042,173.7679724,250.322172,125.137789,169.7189575,81.66793913,213.3522843,222.5739759
ENSG00000197903.8,H2BC12,792.2046566,451.2143405,398.2724693,573.891593,845.8753964,733.4162593,537.6696574,517.4649591,831.6906412,841.1561945
ENSG00000112812.16,PRSS16,187.4106337,150.7855518,203.8107941,210.3507034,208.7995368,235.0414125,243.716423,266.1248361,181.4133196,156.0908402
ENSG00000291112.1,lncRNA*4031,123.5674508,109.6622195,108.4497804,124.6099276,113.8906565,95.75761249,90.2904854,78.85180329,152.029472,80.93599122
ENSG00000124613.9,ZNF391,116.7025924,95.38328465,142.1066088,110.8914034,110.3315734,101.1983859,93.68486455,95.04458433,79.20863249,65.03785009
ENSG00000096654.16,ZNF184,234.7781565,259.3054565,207.5504417,259.5087482,321.5038323,255.7163515,317.7138885,355.5371488,219.7400772,242.8079737
ENSG00000281706.5,LINC01012,14.41620259,12.56546265,24.30770939,44.58520344,13.04997105,10.88154687,18.32964741,16.89681499,14.05314447,23.12456892
ENSG00000287252.3,lncRNA*4037,7.551344214,10.28083308,48.61541878,56.01730689,22.54085909,21.76309375,1.35775166,2.816135832,1.277558589,20.2339978
ENSG00000196747.5,H2AC13,32.26483437,11.99430525,7.479295197,9.145682757,14.23633206,7.617082812,17.65077158,17.60084895,7.665351532,37.57742449
ENSG00000278828.2,H3C10,59.72426787,38.83870273,31.78700459,29.72346896,80.67254832,51.14327031,52.27343892,30.27346019,85.59642544,92.49827568
ENSG00000273542.2,H4C12,32.95132021,38.83870273,28.04735699,21.72099655,35.59083014,26.1157125,19.00852324,19.71295082,44.7145506,30.35099671
ENSG00000233822.6,H2BC15,30.89186269,26.84439748,14.95859039,21.72099655,18.98177608,10.88154687,17.65077158,17.60084895,25.55117177,28.90571115
ENSG00000269293.5,ZSCAN16-AS1,43.24860777,34.26944359,33.65682839,13.71852414,40.33627416,56.58404374,18.32964741,16.89681499,33.2165233,36.13213894
ENSG00000272009.1,lncRNA*4038,17.16214594,14.27893483,11.2189428,6.859262068,11.86361005,8.705237499,9.504261621,8.448407496,11.4980273,10.1169989
ENSG00000197279.5,ZNF165,91.98910224,132.5085152,69.18348058,75.45188275,65.24985526,73.99451874,78.07072046,83.780041,182.6908782,98.27941791
ENSG00000291008.1,lncRNA*4039,10.29728756,23.98861051,13.0887666,19.43457586,4.745444019,10.88154687,2.03662749,4.928237706,22.9960546,1.445285557
ENSG00000196812.6,ZSCAN16,216.9295247,230.7475868,254.2960367,189.7729172,227.7813129,226.336175,260.0094429,256.2683607,194.1889055,130.0757002
ENSG00000198315.11,ZKSCAN8,641.8642582,747.6450276,764.7579339,803.6768723,934.8524717,906.4328546,572.2923248,511.8326875,705.2123409,475.4989484
ENSG00000226314.9,ZKSCAN8P1,24.02700432,18.84819397,7.479295197,19.43457586,20.16813708,18.49862969,19.00852324,21.12101874,19.16337883,30.35099671
ENSG00000176933.5,TOB2P1,9.610801727,10.28083308,9.349118997,22.86420689,10.67724904,9.793392186,6.109882471,12.67261124,21.71849601,7.226427787
ENSG00000137185.13,ZSCAN9,253.3132741,263.3035582,349.6570505,323.5285275,298.9629732,219.8072468,261.3671946,245.0038174,238.9034561,235.5815459
ENSG00000187626.9,ZKSCAN4,187.4106337,185.6261528,205.6806179,179.4840241,231.3403959,221.9835562,203.662749,229.5150703,213.3522843,157.5361258
ENSG00000189134.4,NKAPL,51.48643782,46.26374884,80.40242337,53.7308862,130.4997105,99.02207655,144.6005518,147.8471312,62.60037084,54.92085118
ENSG00000197062.12,ZSCAN26,162.0106577,134.2219874,145.8462564,149.7605551,202.8677318,151.2535015,140.5272968,137.9906558,148.1967963,122.8492724
ENSG00000137338.6,PGBD1,94.04855976,87.38708114,97.23083757,124.6099276,43.89535718,53.31957968,54.31006641,62.65902226,61.32281225,85.27184789
ENSG00000235109.8,ZSCAN31,744.150648,877.2977558,1282.699126,937.4324826,894.5161976,778.0306015,967.3980579,815.2713234,826.5804068,440.812095
ENSG00000189298.14,ZKSCAN3,179.1728036,147.9297648,215.0297369,213.7803345,192.1904828,127.3140984,135.775166,129.5422483,222.2951944,167.6531247
ENSG00000158691.15,ZSCAN12,321.275372,366.6830464,452.4973594,443.5656137,455.5626258,388.4712234,488.1117218,459.0301406,332.165233,294.8382537
ENSG00000187987.10,ZSCAN23,21.28106097,31.98481401,39.26629979,26.29383793,29.65902512,33.73279531,28.51278486,27.45732436,30.66140613,11.56228446
ENSG00000232040.4,SCAND3,157.2052568,159.9240701,164.5444943,155.4766069,205.2404538,154.5179656,196.8739907,174.6004216,160.9723822,150.309698
ENSG00000204713.11,TRIM27,1583.036342,1759.735928,1641.705296,1677.089576,1469.901285,1514.711325,1642.879509,1656.591903,1717.038743,1517.549835
ENSG00000197935.7,ZNF311,74.8269563,43.40796188,84.14207097,58.30372758,30.84538612,36.99725937,44.80580479,36.60976582,45.99210919,73.70956343
ENSG00000204681.11,GABBR1,720.1236437,498.6204042,914.3438379,916.8546964,400.9900196,490.757764,484.0384669,389.3307788,502.0805253,750.1032043
ENSG00000235238.1,SUMO2P1,10.9837734,13.70777743,11.2189428,10.2888931,13.04997105,8.705237499,12.89864077,10.56050937,8.94291012,8.671713345
ENSG00000204642.14,HLA-F,693.350696,722.5141023,667.5270964,572.7483827,136.4315155,136.0193359,354.3731833,296.3982963,604.2852124,777.5636299
ENSG00000214922.9,HLA-F-AS1,27.45943351,25.70208269,54.22489018,38.86915172,22.54085909,29.38017656,17.65077158,24.64118853,25.55117177,93.94356124
ENSG00000290710.1,HLA-V,250.5673307,109.0910621,173.8936133,169.195131,34.40446914,32.64464062,47.52130811,47.17027519,66.43304661,329.5251071
ENSG00000176998.4,HCG4,30.89186269,31.98481401,37.39647599,25.15062758,28.47266411,17.410475,40.73254981,33.08959603,31.93896472,41.91328117
ENSG00000204632.13,HLA-G,32.26483437,22.84629572,18.69823799,24.00741724,10.67724904,5.440773437,13.5775166,11.96857729,12.77558589,49.13970895
ENSG00000290870.1,lncRNA*4056,6.864858376,13.13662004,11.2189428,14.86173448,13.04997105,11.96970156,4.073254981,4.928237706,15.33070306,0
ENSG00000230521.1,unprocessed_pseudogene*246,10.29728756,11.99430525,31.78700459,28.58025862,5.931805024,5.440773437,5.431006641,2.816135832,10.22046871,14.45285557
ENSG00000206341.7,HLA-H,274.5943351,356.4022133,138.3669612,145.1877138,69.99529928,81.61160155,154.7836893,134.470486,295.116034,222.5739759
ENSG00000230795.3,HLA-K,153.0863418,176.4876345,74.79295197,73.16546206,32.03174713,17.410475,39.37479815,35.2016979,139.2538862,128.6304146
ENSG00000206503.14,HLA-A,11051.7355,14071.03354,18943.18491,14436.46023,5484.546925,5975.057388,14487.21021,12426.19936,12417.86948,9921.885352
ENSG00000204623.11,POLR1HASP,121.5079933,77.67740546,115.9290756,92.60003792,126.9406275,130.5785625,79.42847212,65.47515809,141.8090033,72.26427787
ENSG00000066379.15,POLR1H,219.675468,283.294067,177.6332609,182.9136551,188.6313998,240.4821859,253.8995605,262.6046663,287.4506824,208.1211203
ENSG00000204619.8,PPP1R11,1878.225252,1662.068014,1881.042742,1775.405665,2041.727289,1854.215587,2336.011731,2252.204632,1990.436281,1758.912523
ENSG00000204618.10,RNF39,283.5186509,877.8689132,267.3848033,297.2346896,317.9447493,601.7495421,287.843352,313.2951113,1160.023198,180.6606947
ENSG00000204616.11,TRIM31,30.20537686,47.97722102,31.78700459,59.44693792,21.35449809,14.14601094,48.20018394,66.88322601,19.16337883,8.671713345
ENSG00000231226.1,TRIM31-AS1,9.610801727,19.99050876,3.739647599,2.286420689,10.67724904,10.88154687,12.89864077,12.67261124,25.55117177,8.671713345
ENSG00000234127.9,TRIM26,2237.943831,2652.454934,2299.883273,2356.15652,2441.530948,3004.395092,2672.055267,2723.20335,2185.902745,2147.694338
ENSG00000233892.1,PAIP1P1,15.78917427,6.282731324,9.349118997,19.43457586,13.04997105,5.440773437,8.146509961,7.04033958,6.387792943,13.00757002
ENSG00000280128.1,TEC*222,271.1619059,289.5767983,218.7693845,237.7877517,212.3586199,275.3031359,202.3049974,209.8021195,323.2223229,244.2532592
ENSG00000231074.11,HCG18,558.7994718,560.3054026,600.2134396,649.3434758,526.7442861,495.1103827,621.1713845,687.841177,622.1710327,608.4652197
ENSG00000204599.16,TRIM39,263.6105617,306.7115201,272.9942747,315.5260551,291.8448072,238.3058765,262.0460704,296.3982963,240.1810147,359.8761038
ENSG00000241370.6,RPP21,33.63780604,37.69638794,48.61541878,38.86915172,48.64080119,55.49588906,45.48468062,23.23312061,45.99210919,23.12456892
ENSG00000236603.2,RANP1,10.9837734,7.996203503,16.82841419,16.00494483,7.118166029,8.705237499,12.89864077,5.632271664,17.88582024,14.45285557
ENSG00000204592.9,HLA-E,7018.631204,9831.332207,6488.288584,5853.236965,5318.456384,7043.625291,7024.328214,7709.17184,7289.749307,6697.453273
ENSG00000204590.13,GNL1,1132.701632,1604.381117,1234.083708,1380.998096,996.543244,1727.989644,1457.546407,1750.932454,1278.836147,1390.364706
ENSG00000204576.12,PRR3,142.1025684,154.2124961,166.4143181,169.195131,182.6995947,163.2232031,122.1976494,120.3898068,176.3030852,104.0605601
ENSG00000204574.14,ABCF1,2600.408353,2491.388549,2946.842308,3130.109924,3015.729674,2939.105811,3041.363719,3161.112471,2705.869091,2718.582134
ENSG00000204569.10,PPP1R10,1809.576668,1964.781432,1780.072257,2049.776148,2284.931295,2302.535318,1775.260296,1817.111646,1898.452063,1724.22567
ENSG00000204568.12,MRPS18B,1031.788214,1177.155387,927.4326045,891.7040688,1187.547366,1261.171283,957.8937963,1083.508261,1225.178686,1014.590461
ENSG00000137343.18,ATAT1,433.1725636,316.9923532,364.6156409,338.390262,353.5355794,304.6833125,261.3671946,227.4029684,380.7124594,367.1025316
ENSG00000204564.12,C6orf136,608.912938,605.9979941,689.964982,572.7483827,567.0805603,665.9506687,603.520613,649.8233432,567.2360133,504.4046596
ENSG00000204560.10,DHX16,1191.052928,1577.53672,1628.616529,1603.924114,1267.033553,1758.457975,1577.028553,1783.318016,1263.505444,1610.048111
ENSG00000146112.12,PPP1R18,1062.680077,809.330026,1600.569172,1856.5736,571.8260043,989.1326108,1295.295084,1336.256452,646.4446458,1782.037092
ENSG00000137404.15,NRM,100.9134181,87.95823854,129.0178422,116.6074552,187.4450388,152.3416562,99.11587119,126.7261124,94.53933556,83.82656233
ENSG00000137337.16,MDC1,687.1723235,742.504611,856.3793001,935.1460619,658.4303576,664.862514,553.9626774,489.3036008,550.6277517,781.8994866
ENSG00000196230.14,TUBB,16952.08127,10990.78172,21065.43492,23159.15516,8577.390064,7915.237196,14604.65573,15157.14708,10346.94701,20745.62889
ENSG00000137312.15,FLOT1,1852.825276,2072.73018,3096.428212,2830.588813,1431.937733,1947.79689,2203.630945,2460.598683,1513.906928,2199.724619
ENSG00000137331.12,IER3,2511.85168,1379.916262,2651.410148,3587.394062,1230.256362,937.9893405,2947.678854,3188.569796,1370.820366,3072.677095
ENSG00000204580.14,DDR1,21686.7741,18979.56017,18013.88248,17896.95795,20598.78613,24287.61262,24694.7872,25688.08703,17377.35192,23350.03347
ENSG00000137411.19,VARS2,19.90808929,6.853888717,9.349118997,9.145682757,21.35449809,15.23416562,9.504261621,5.632271664,10.22046871,17.34342669
ENSG00000204544.5,MUC21,155.1457993,896.7171072,46.74559498,92.60003792,150.6678476,525.578714,84.18060293,344.9766394,450.9781818,284.7212548
ENSG00000204540.11,PSORS1C1,29.51889102,22.84629572,13.0887666,17.14815517,8.304527033,19.58678437,6.109882471,19.71295082,19.16337883,39.02271005
ENSG00000204536.15,CCHCR1,350.794263,519.7532277,531.029959,441.279193,396.2445756,768.2372093,422.9396422,499.8641102,375.6022251,302.0646815
ENSG00000137310.13,TCF19,93.36207392,113.0891638,147.7160802,153.1901862,215.9177029,217.6309375,69.9242105,114.7575352,136.698769,96.83413235
ENSG00000204531.21,POU5F1,27.45943351,37.12523055,18.69823799,35.43952068,17.79541507,35.90910468,29.87053652,41.53800352,30.66140613,44.80385228
ENSG00000272501.1,lncRNA*4063,10.9837734,10.28083308,7.479295197,11.43210345,11.86361005,15.23416562,20.3662749,9.152441454,7.665351532,1.445285557
ENSG00000204525.18,HLA-C,10919.93022,16051.80738,28451.23893,23337.49598,10145.75931,11875.0321,16203.40831,16394.13475,12907.17442,10374.25973
ENSG00000227939.1,RPL3P2,64.52966874,74.2504611,54.22489018,52.58767585,109.1452124,99.02207655,57.70444556,57.0267506,54.93501931,53.47556563
ENSG00000234745.14,HLA-B,9200.283196,12362.70177,9865.190365,7091.333768,3183.006576,2981.543843,6724.265097,5643.536207,10966.56292,7424.431909
ENSG00000272221.1,lncRNA*4067,51.48643782,49.11953581,7.479295197,13.71852414,67.62257727,60.93666249,14.93526826,12.67261124,39.60431625,18.78871225
ENSG00000204520.14,MICA,640.4912865,510.6147094,459.9766546,430.9902999,326.2492763,368.884439,284.4489728,286.5418209,560.8482204,878.733619
ENSG00000206337.12,HCP5,159.2647143,231.3187442,198.2013227,122.3235069,69.99529928,52.23142499,105.2257537,94.34055037,217.1849601,122.8492724
ENSG00000204516.10,MICB,127.6863658,37.12523055,162.6746705,181.7704448,23.7272201,23.93940312,23.76065405,40.83396956,37.04919907,229.8004036
ENSG00000198563.14,DDX39B,2640.224532,2610.760444,2718.723804,2891.178962,2459.326363,2446.171737,1991.821686,1517.193179,2207.621241,3082.794094
ENSG00000204498.11,NFKBIL1,431.7995919,592.2902166,366.4854647,344.1063137,326.2492763,764.9727452,572.9712006,629.4063584,390.9329281,468.2725206
ENSG00000204469.13,PRRC2A,4618.676716,5242.082554,5822.631311,5957.269106,4293.440476,5521.296884,4572.907592,4933.165944,4214.665784,5179.903438
ENSG00000204463.14,BAG6,8202.819274,7984.780355,8780.692562,8961.625892,9153.961513,9040.389143,9360.339945,8884.90855,7568.257079,7449.001763
ENSG00000204444.11,APOM,17.16214594,7.996203503,3.739647599,3.429631034,10.67724904,25.02755781,14.25639243,14.08067916,14.05314447,17.34342669
ENSG00000204439.4,C6orf47,821.7235477,1119.46849,1127.503751,1060.8992,754.525599,1322.107945,1257.278037,1438.341376,899.4012464,981.3488935
ENSG00000204438.11,GPANK1,424.2482477,572.8708653,467.4559498,365.8273103,408.1081856,731.2399499,527.48652,589.9804568,477.8069121,332.4156782
ENSG00000204435.15,CSNK2B,32.95132021,24.5597679,31.78700459,21.72099655,33.21810813,17.410475,21.72402656,19.71295082,28.10628895,39.02271005
ENSG00000240053.9,LY6G5B,61.09723955,32.55597141,72.92312818,53.7308862,60.50441124,55.49588906,53.63119058,26.04925645,40.88187484,78.0454201
ENSG00000204428.12,LY6G5C,31.57834853,46.26374884,18.69823799,24.00741724,16.60905407,23.93940312,27.83390903,20.41698478,30.66140613,39.02271005
ENSG00000204427.12,ABHD16A,34.32429188,38.83870273,16.82841419,43.4419931,40.33627416,40.26172343,27.83390903,29.56942624,45.99210919,30.35099671
ENSG00000213722.10,DDAH2,407.0861017,358.6868429,764.7579339,665.3484206,167.2769017,385.2067593,475.8919569,736.4195201,256.7892763,630.1445031
ENSG00000213719.8,CLIC1,5077.249255,4196.864524,5276.642762,5144.446551,5033.729743,5530.002121,5915.045108,6718.596061,4882.828926,6096.214482
ENSG00000204410.16,MSH5,28.14591934,19.99050876,39.26629979,38.86915172,55.75896722,39.17356874,31.22828818,9.856475412,35.77164048,15.89814113
ENSG00000235663.1,SAPCD1-AS1,22.65403264,54.83110974,13.0887666,6.859262068,4.745444019,16.32232031,12.89864077,9.856475412,54.93501931,7.226427787
ENSG00000204396.11,VWA7,140.7295967,322.1327697,76.66277577,72.02225171,36.77719115,60.93666249,79.42847212,83.07600704,215.9074015,65.03785009
ENSG00000204394.13,VARS1,2783.013586,2357.737719,2359.717635,2737.988775,2248.154104,2267.714368,2444.631864,2516.217366,2696.926181,3275.017073
ENSG00000204392.11,LSM2,227.9132981,234.7456886,220.6392083,212.6371241,301.3356952,295.978075,268.1559529,283.7256851,213.3522843,203.7852636
ENSG00000204390.10,HSPA1L,43.24860777,39.98101752,31.78700459,20.5777862,71.18166029,42.43803281,51.59456309,48.5783431,47.26966778,28.90571115
ENSG00000204389.10,HSPA1A,1771.133461,2838.652244,2049.326884,1411.864776,1963.427463,2370.000909,1866.908533,1653.071733,2046.648859,1242.945579
ENSG00000204388.7,HSPA1B,1453.290518,2218.946472,1654.794062,1255.244958,2227.985967,2450.524356,2254.546632,2016.353256,1807.745403,953.8884679
ENSG00000204387.14,SNHG32,327.4537446,364.9695742,271.1244509,261.7951689,271.6766701,349.2976546,357.0886866,256.9723947,301.5038269,290.5023971
ENSG00000204386.12,NEU1,2605.213754,3193.340985,2666.368738,2049.776148,2082.063563,2074.022834,2127.596852,2303.599111,3025.258738,2019.063924
ENSG00000204385.13,SLC44A4,6854.561089,10157.46308,6028.311929,6465.997709,7659.146647,8363.556927,4828.84378,5479.496295,8035.843522,5463.179407
ENSG00000237080.3,EHMT2-AS1,23.34051848,15.99240701,13.0887666,6.859262068,21.35449809,44.61434218,19.00852324,9.856475412,21.71849601,20.2339978
ENSG00000204371.12,EHMT2,1808.890182,2071.016707,1989.492523,1918.306958,2386.958342,3023.981876,1856.725395,2165.608455,1908.672531,1397.591134
