"ENSEMBL","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000165246.15","NLGN4Y",253.16543068746,0.0909918998656062,0.200965028908631,0.452774795494273,0.650710914582357,0.999090242992625
"ENSG00000273173.6","SNURF",10.6854466507171,-0.312742488711308,0.690774905507584,-0.452741531601389,0.650734869800602,NA
"ENSG00000197381.18","ADARB1",278.834831080421,-0.0845087907139076,0.186665402013555,-0.452728731743074,0.650744087801571,0.999090242992625
"ENSG00000155330.10","C16orf87",235.088471020994,-0.0672962453949893,0.148707238864201,-0.452541825865277,0.650878696826,0.999090242992625
"ENSG00000242802.9","AP5Z1",1408.2521092157,-0.0722632923708854,0.1596868037853,-0.452531396821268,0.650886208126066,0.999090242992625
"ENSG00000113594.10","LIFR",300.065585241731,-0.0854728022147707,0.188908385010728,-0.452456370371897,0.650940245396378,0.999090242992625
"ENSG00000216866.5","RPS2P55",20.5153586839907,-0.210663080939972,0.465704093579628,-0.452353938572267,0.651014024138485,0.999090242992625
"ENSG00000245975.2","MINDY2-DT",22.3681229780601,-0.211360878647074,0.467287980196595,-0.45231396398887,0.65104281763317,0.999090242992625
"ENSG00000188766.13","SPRED3",17.6992308484727,-0.225028473348631,0.497792672127167,-0.452052603319851,0.651231087258211,0.999090242992625
"ENSG00000008710.20","PKD1",1786.79573827279,0.0608986900840374,0.134735249902459,0.45198780666622,0.651277766589173,0.999090242992625
"ENSG00000254995.4","STX16-NPEPL1",24.6110015626573,-0.219270817419472,0.48513926255526,-0.451974998404702,0.651286993787357,0.999090242992625
"ENSG00000167645.17","YIF1B",494.328640855548,0.0595469987881939,0.131787873862817,0.451839740962653,0.651384437845622,0.999090242992625
"ENSG00000105519.18","CAPS",555.433273733708,0.189259735959187,0.419066373980426,0.4516223388709,0.651541074179837,0.999090242992625
"ENSG00000175505.11","CLCF1",171.196900343337,0.0832873255675618,0.18450675419501,0.451405293702869,0.651697468695614,0.999090242992625
"ENSG00000198369.10","SPRED2",702.954872750856,-0.073297542933841,0.162408761743306,-0.451315200898402,0.651762390654138,0.999090242992625
"ENSG00000204977.10","TRIM13",898.181476342474,0.0477980635092736,0.10594531799054,0.451157865357879,0.65187577486728,0.999090242992625
"ENSG00000228974.5","processed_pseudogene*1331",10.771069501912,-0.292630129904294,0.648844800071686,-0.451001733961593,0.651988299267653,NA
"ENSG00000124789.12","NUP153",1261.89373697447,0.0590019798126018,0.130833928968885,0.45096849324638,0.652012256981357,0.999090242992625
"ENSG00000065491.8","TBC1D22B",891.903704393704,0.0427701273094373,0.0948493619830266,0.450926884643579,0.652042246222303,0.999090242992625
"ENSG00000096092.6","TMEM14A",424.694941623872,0.0793864839445346,0.176108307737757,0.450782163342055,0.652146557927318,0.999090242992625
"ENSG00000164761.9","TNFRSF11B",10.7380866941058,-0.294117374568559,0.652689006511737,-0.45062406695105,0.652260517859461,NA
"ENSG00000197249.14","SERPINA1",418.961609781847,-0.143939120886784,0.319485295505352,-0.450534415548314,0.652325144496735,0.999090242992625
"ENSG00000197483.11","ZNF628",275.253881426484,-0.0801702583682228,0.178018713689862,-0.450347363524336,0.652459992323021,0.999090242992625
"ENSG00000266338.7","NBPF15",400.206177718732,0.135599853794012,0.301232440787539,0.45015023428254,0.652602117218829,0.999090242992625
"ENSG00000176058.13","TPRN",579.115773514723,0.110305006533578,0.245044638836148,0.450142500800985,0.652607693108727,0.999090242992625
"ENSG00000206559.8","ZCWPW2",14.6338183146986,0.238815153097751,0.530588375288042,0.450094959144374,0.652641971375095,0.999090242992625
"ENSG00000100316.16","RPL3",29865.8619936247,-0.0564292673109629,0.125392177479333,-0.450022229817835,0.652694411758613,0.999090242992625
"ENSG00000259802.3","MARCHF6-DT",16.6880910961387,-0.234782050857522,0.521842069280017,-0.449910163780873,0.652775218643515,0.999090242992625
"ENSG00000182568.18","SATB1",1350.04184707942,-0.0593997352826689,0.132052111785663,-0.449820411649926,0.652839938692445,0.999090242992625
"ENSG00000152944.9","MED21",788.565173444607,0.0449124499287756,0.0998456458083662,0.449818813481122,0.652841091151861,0.999090242992625
"ENSG00000169105.8","CHST14",207.932738218952,-0.0790419789216335,0.175724766843417,-0.449805570048446,0.652850641187878,0.999090242992625
"ENSG00000065989.16","PDE4A",92.56263004387,0.123292751298394,0.274166881491727,0.449699652370722,0.652927022045376,0.999090242992625
"ENSG00000076604.16","TRAF4",4261.90190678029,-0.0424442981890718,0.0943900981212848,-0.449668969880016,0.652949148917743,0.999090242992625
"ENSG00000205730.7","ITPRIPL2",1896.61990011579,-0.043454860848125,0.0966398625472799,-0.44965772614655,0.652957257483731,0.999090242992625
"ENSG00000213967.12","ZNF726",16.214975480136,-0.270553917390019,0.601702737686518,-0.449647143754521,0.65296488915211,0.999090242992625
"ENSG00000197302.11","KRBOX5",519.961883909397,0.0591553355247577,0.131603978406352,0.449495039899968,0.653074585393542,0.999090242992625
"ENSG00000188825.16","LINC00910",44.7015288607263,-0.143705976469439,0.319718849710995,-0.449476083750896,0.653088256961986,0.999090242992625
"ENSG00000139714.12","MORN3",69.8785569479404,-0.266336485764267,0.592570815292828,-0.449459336995279,0.653100335166893,0.999090242992625
"ENSG00000141068.16","KSR1",566.068366999179,-0.0849365522377542,0.189019209054479,-0.449354077094218,0.65317625348441,0.999090242992625
"ENSG00000123405.14","NFE2",13.9561890203999,-0.352370038004974,0.784399680322804,-0.449222567071882,0.653271109651418,NA
"ENSG00000268521.1","VN1R83P",8.76296704967746,0.344070438040606,0.766002001439951,0.449176943916352,0.653304018244826,NA
"ENSG00000277462.2","ZNF670",80.5786898633386,-0.105139553365212,0.234109859126589,-0.449103483968867,0.653357007306396,0.999090242992625
"ENSG00000151413.17","NUBPL",271.875602361969,-0.0842477413611041,0.187608922477716,-0.449060419133909,0.653388072192513,0.999090242992625
"ENSG00000100583.5","SAMD15",93.3614277350423,0.219380399414271,0.488565119414855,0.449030007866748,0.653410009769607,0.999090242992625
"ENSG00000171443.7","ZNF524",498.024622956572,-0.0891234899084902,0.198485584806139,-0.449017443737979,0.653419073160536,0.999090242992625
"ENSG00000156050.10","FAM161B",170.653389605693,0.095378902910826,0.212504022274294,0.448833400375423,0.653551842459108,0.999090242992625
"ENSG00000117751.18","PPP1R8",1071.52766783859,0.0554856991577431,0.123625119543043,0.448822208324938,0.653559916783479,0.999090242992625
"ENSG00000135093.13","USP30",467.183216756133,0.0523025609468018,0.116535070340904,0.448813913217706,0.65356590118102,0.999090242992625
"ENSG00000092010.15","PSME1",4188.46121241251,0.0456096895433584,0.101731255348309,0.448335070546406,0.65391139377019,0.999090242992625
"ENSG00000116138.13","DNAJC16",1030.38267036161,0.0505151227654505,0.112702109610234,0.44821807630887,0.653995818248382,0.999090242992625
"ENSG00000078237.7","TIGAR",648.83595054529,0.0828653424473629,0.184882291434432,0.448205946629296,0.654004571427396,0.999090242992625
"ENSG00000110852.5","CLEC2B",142.326827114525,-0.0868053486169373,0.193681962793806,-0.448184990304701,0.65401969431829,0.999090242992625
"ENSG00000181027.11","FKRP",598.803203500754,-0.0602902523693463,0.134576318614888,-0.448000457954841,0.65415286610013,0.999090242992625
"ENSG00000139641.13","ESYT1",2247.10610315134,-0.0964475944892906,0.215285697438553,-0.44799815146484,0.654154530698455,0.999090242992625
"ENSG00000063169.12","BICRA",639.900365917497,0.0574698438596077,0.128308960998405,0.447902028139109,0.654223904619234,0.999090242992625
"ENSG00000166803.14","PCLAF",25.3931584124049,-0.263307056305496,0.588010707217564,-0.447792962055829,0.654302623176462,0.999090242992625
"ENSG00000271936.1","lncRNA*1185",12.589232658422,-0.291812848573115,0.651947145811282,-0.447602003395511,0.654440457043049,NA
"ENSG00000088035.18","ALG6",396.134244017712,0.059711999266081,0.133419852366921,0.447549582815198,0.654478296253188,0.999090242992625
"ENSG00000111843.14","TMEM14C",1987.38228553612,-0.0557330642307606,0.12453682000413,-0.447522782651045,0.654497641995167,0.999090242992625
"ENSG00000170653.19","ATF7",1026.56602705952,-0.0503381152889395,0.11248225207171,-0.447520514230526,0.65449927946885,0.999090242992625
"ENSG00000188906.17","LRRK2",33.0849971705654,-0.221519185290153,0.49507550106287,-0.447445257974949,0.654553604614719,0.999090242992625
"ENSG00000197142.11","ACSL5",199.098197246056,-0.141157810442445,0.315701926892216,-0.447123689842533,0.654785755234744,0.999090242992625
"ENSG00000178295.15","GEN1",415.405897979279,-0.067187621167774,0.150319845476734,-0.446964410818086,0.65490075636884,0.999090242992625
"ENSG00000286532.2","PARTICL",38.8797716122581,0.153928385732024,0.344520811842022,0.446789803231413,0.655026834293584,0.999090242992625
"ENSG00000053254.16","FOXN3",2928.27169556578,0.0980146282204094,0.219413194474395,0.4467125527943,0.655082617223874,0.999090242992625
"ENSG00000174748.22","RPL15",20305.863469869,0.0514291961159609,0.115138036157136,0.446674251467798,0.655110275518782,0.999090242992625
"ENSG00000168591.16","TMUB2",1328.64154414861,-0.0441112783667857,0.0987607874934723,-0.446647697799101,0.65512945082953,0.999090242992625
"ENSG00000102384.14","CENPI",34.198712344657,0.171473409636156,0.383993765313124,0.446552587895093,0.655198134804463,0.999090242992625
"ENSG00000121864.10","ZNF639",448.581648466534,-0.0522113956218775,0.116998830284936,-0.446255706101705,0.65541254787072,0.999090242992625
"ENSG00000290873.1","LINC03009",153.062464993941,0.0896745203917203,0.20096364488138,0.446222601329963,0.655436458459106,0.999090242992625
"ENSG00000023228.14","NDUFS1",3133.64037864911,0.0489243986371648,0.109659517420249,0.446148221222529,0.655490182278616,0.999090242992625
"ENSG00000167325.15","RRM1",1253.23809654083,-0.0479033279049102,0.107379738088982,-0.44611142434725,0.655516760859688,0.999090242992625
"ENSG00000166033.13","HTRA1",1493.67904157488,-0.0846605312440704,0.189902520720822,-0.44581046593126,0.655734161118328,0.999090242992625
"ENSG00000197935.7","ZNF311",52.9640605445916,0.153538297322136,0.344632479630441,0.445513137609024,0.65594896778825,0.999090242992625
"ENSG00000175768.13","TOMM5",45.7348109142505,-0.131333733939615,0.294898453964586,-0.445352399017278,0.656065106220682,0.999090242992625
"ENSG00000070610.14","GBA2",2127.31433902902,-0.0392139813373782,0.0880630307659145,-0.445294478242694,0.656106957747781,0.999090242992625
"ENSG00000167207.15","NOD2",13.4814601591907,0.337726872185281,0.758672372505635,0.445155095169585,0.656207675508378,NA
"ENSG00000198258.11","UBL5",1677.96329301287,-0.060182482895964,0.135238303025036,-0.445010633450664,0.656312069677243,0.999090242992625
"ENSG00000204116.12","CHIC1",309.354165718394,-0.0667137033909402,0.149961074419067,-0.444873468994417,0.656411196745881,0.999090242992625
"ENSG00000161912.19","ADCY10P1",11.9515175453461,0.257643675459356,0.5792767657745,0.444767839281252,0.656487538165731,NA
"ENSG00000153250.21","RBMS1",1656.0013205603,0.0687579410509626,0.154702792046283,0.444451843056536,0.656715938503128,0.999090242992625
"ENSG00000107779.15","BMPR1A",1130.34379418162,0.0453765930303857,0.102132325741674,0.444292173911304,0.656831358686444,0.999090242992625
"ENSG00000185864.19","NPIPB4",90.1037475709702,0.115213451782392,0.259343613937511,0.444250197771026,0.65686170337732,0.999090242992625
"ENSG00000123091.5","RNF11",3207.71234228021,-0.0521155164848067,0.117393669372668,-0.443938048476575,0.65708737488368,0.999090242992625
"ENSG00000134077.16","THUMPD3",1029.83644858476,0.0447840025084014,0.10088322123784,0.443919236111816,0.657100976473456,0.999090242992625
"ENSG00000186918.14","ZNF395",1240.08006244266,-0.0727533274808592,0.163891920944742,-0.443910395713703,0.65710736823803,0.999090242992625
"ENSG00000174137.14","FAM53A",26.5993517507048,0.195763194862554,0.441051062091835,0.443856078554897,0.657146641057391,0.999090242992625
"ENSG00000114302.17","PRKAR2A",2467.23273653634,-0.043045961917094,0.0970437955337283,-0.443572530117426,0.657351669849088,0.999090242992625
"ENSG00000116903.7","EXOC8",663.618361469113,0.0593105450785164,0.133716949317611,0.443552933126218,0.657365841035023,0.999090242992625
"ENSG00000144815.18","NXPE3",186.909302296007,-0.136778831199398,0.308439198415303,-0.443454761593662,0.657436833737983,0.999090242992625
"ENSG00000183397.6","TEKTIP1",15.9459689927392,-0.253371598048362,0.571413003244373,-0.443412377054367,0.657467485055232,0.999090242992625
"ENSG00000116128.12","BCL9",611.274201313632,-0.0657402985370628,0.148332229765337,-0.443196321130376,0.657623739628072,0.999090242992625
"ENSG00000243649.10","CFB",1021.92866257966,0.0660435611858549,0.14902089700623,0.443183221364544,0.65763321403746,0.999090242992625
"ENSG00000155975.10","VPS37A",1114.51384150433,0.048707832320496,0.109938410280999,0.4430465402947,0.65773207194112,0.999090242992625
"ENSG00000124171.9","PARD6B",530.765193744666,0.100848643085633,0.227867128900199,0.442576529455472,0.658072064376632,0.999090242992625
"ENSG00000109805.10","NCAPG",67.5871718220162,-0.154578474774141,0.349296923636627,-0.442541758354988,0.658097219609603,0.999090242992625
"ENSG00000197265.9","GTF2E2",1060.27971182179,-0.0556665503887322,0.125795802508261,-0.442515165679526,0.658116458403322,0.999090242992625
"ENSG00000023445.17","BIRC3",2849.63634754472,-0.12137914717375,0.27444505513086,-0.442271212049619,0.658292960180347,0.999090242992625
"ENSG00000275120.3","ZSCAN2-AS1",14.6343866641611,0.263482447992329,0.595827173244813,0.4422128761893,0.658335169314153,0.999090242992625
"ENSG00000116032.5","GRIN3B",94.3471731963238,0.187747992080516,0.424642495042612,0.442131897472193,0.658393763578027,0.999090242992625
"ENSG00000100197.23","CYP2D6",17.8806567536303,0.21700545163447,0.49085020411047,0.442101174283369,0.658415994691988,0.999090242992625
"ENSG00000274419.7","TBC1D3D",16.6117474906387,0.305841503185062,0.691829058573764,0.44207669422786,0.658433708528527,0.999090242992625
"ENSG00000177051.6","FBXO46",517.01344521619,0.0555490668601113,0.125660687984085,0.442056045938144,0.658448649837678,0.999090242992625
"ENSG00000183647.11","ZNF530",87.2638559001035,-0.105382941215548,0.238413912845504,-0.442016742889653,0.658477090293887,0.999090242992625
"ENSG00000291233.1","lncRNA*576",10.190498760568,-0.305230873921833,0.690653651850185,-0.441944921458321,0.65852906296564,NA
"ENSG00000102738.8","MRPS31",397.84381057431,0.0709135191390683,0.160471034004943,0.441908532457541,0.658555396036171,0.999090242992625
"ENSG00000204406.14","MBD5",404.5375382377,0.0575159021535188,0.130168192275815,0.4418583460977,0.658591714324814,0.999090242992625
"ENSG00000166855.9","CLPX",1598.48396518704,0.0559446079899917,0.126618231646672,0.441836908180057,0.658607228516399,0.999090242992625
"ENSG00000264964.2","TWSG1-DT",29.8638659101986,-0.165610809643624,0.374849694907756,-0.441805907523488,0.658629663330494,0.999090242992625
"ENSG00000123977.10","DAW1",58.3672827628134,-0.369921735255264,0.837501877359571,-0.441696604217214,0.65870876731173,0.999090242992625
"ENSG00000187764.12","SEMA4D",352.79234474239,0.0936979966224317,0.21214009914762,0.441679800277791,0.65872092884259,0.999090242992625
"ENSG00000274220.1","lncRNA*10076",21.9277206938121,0.21257739010789,0.481299617816975,0.441673714747738,0.658725333151234,0.999090242992625
"ENSG00000077232.19","DNAJC10",2582.26533993832,0.0547236645809014,0.123930289904902,0.441568115614782,0.658801760782091,0.999090242992625
"ENSG00000157600.12","TMEM164",1100.43286944621,-0.0478909962245282,0.108461946232109,-0.441546532108518,0.658817382336231,0.999090242992625
"ENSG00000102178.13","UBL4A",577.519274859759,-0.0527687731605771,0.119523123268521,-0.441494262512087,0.658855214263713,0.999090242992625
"ENSG00000132300.19","PTCD3",1398.53541545188,0.0396908376206267,0.0899074502719832,0.44146327696488,0.658877641536915,0.999090242992625
"ENSG00000172845.18","SP3",2576.17170577214,0.0571729556586313,0.129577446237033,0.441226134014449,0.659049295257763,0.999090242992625
"ENSG00000168386.19","FILIP1L",258.400362229028,0.16527565083403,0.374613415235763,0.441189888327981,0.659075532943731,0.999090242992625
"ENSG00000128881.18","TTBK2",384.913064054806,-0.0671762044635035,0.152268027462269,-0.441170780124207,0.659089365242714,0.999090242992625
"ENSG00000148459.16","PDSS1",178.292365201855,-0.075189556477799,0.170458538180458,-0.441101732306296,0.659139349461269,0.999090242992625
"ENSG00000099290.17","WASHC2A",1336.33023360873,-0.0402118631591092,0.0911677498053924,-0.441075525555318,0.659158321117851,0.999090242992625
"ENSG00000240065.8","PSMB9",507.03466063479,0.0635646452365891,0.144115895594117,0.441066163968547,0.659165098234274,0.999090242992625
